Generation	Fitness
61	209.784	217.375	210.292	236.343	167.182	152.308	178.518	236.343	222.155	183.693	196.932	236.343	
62	235.74	215.314	209.305	232.068	233.675	170.419	208.74	236.343	190.451	171.371	179.177	236.343	
63	175.693	215.314	177.056	221.813	219.432	219.432	171.371	170.419	218.334	170.292	151.144	236.343	
64	180.292	190.933	169.546	218.334	221.813	214.183	236.343	219.432	152.131	173.979	154.278	236.343	
65	236.343	213.896	218.334	163.676	221.813	222.738	215.192	240.307	219.274	197.192	154.53	236.343	
66	240.307	240.307	235.74	229.311	203.643	240.307	197.192	221.813	224.758	201.955	164.259	240.307	
67	187.344	234.16	195.885	201.955	151.387	223.936	217.449	217.449	233.675	179.919	168.083	240.307	
68	192.169	228.943	160.693	217.449	217.449	217.449	233.675	240.307	235.74	179.388	145.8	240.307	
69	217.449	228.943	217.449	228.709	217.449	213.012	240.307	161.493	178.906	144.765	209.89	240.307	
70	221.813	236.343	208.238	217.449	236.343	217.449	240.307	214.91	217.449	155.095	176.244	240.307	
71	236.343	236.343	236.343	240.307	217.449	224.281	176.79	195.885	182.905	221.166	208.34	240.307	
72	240.307	240.307	240.307	223.151	195.885	191.307	162.649	199.397	189.298	157.404	159.285	240.307	
73	240.307	240.307	240.307	221.962	240.307	205.107	177.917	199.397	213.019	159.885	173.142	240.307	
74	193.106	240.307	240.307	208.34	221.962	194.067	155.375	203.798	180.032	159.429	170.267	240.307	
75	164.728	195.885	186.805	212.411	210.366	181.705	216.975	178.098	167.145	186.722	223.739	240.307	
76	240.307	210.366	201.145	219.653	240.307	205.107	223.739	186.722	170.379	179.39	170.724	240.307	
77	219.653	223.443	182.263	188.776	193.847	184.277	196.434	240.307	184.636	192.7	180.245	240.307	
78	219.653	219.653	154.158	196.434	225.966	192.864	215.314	192.7	234.16	205.275	165.152	240.307	
79	234.16	219.653	170.281	165.152	205.275	219.113	146.3	240.307	167.185	140.834	188.222	240.307	
80	141.31	234.16	220.795	240.307	240.307	240.307	188.824	140.834	186.19	187.345	148.236	240.307	
81	200.619	208.238	177.139	240.307	240.307	240.307	137.113	186.19	208.604	175.07	143.727	240.307	
82	198.835	208.238	177.139	186.19	240.307	156.045	169.143	158.827	191.795	189.897	202.45	240.307	
83	240.307	197.465	225.651	201.348	240.365	217.375	162.639	188.553	172.049	157.62	151.368	240.307	
84	188.553	202.233	214.028	240.307	240.365	240.307	154.251	165.88	219.479	157.546	193.811	240.365	
85	240.307	202.233	179.995	185.401	240.307	187.162	216.38	193.811	193.011	143.727	140.266	240.365	
86	151.059	194.725	205.171	171.573	240.307	216.807	231.614	214.053	175.943	158.675	175.17	240.365	
87	240.307	240.307	225.963	233.675	216.299	186.142	164.165	191.969	155.844	194.535	212.885	240.365	
88	191.969	225.963	189.731	168.133	186.485	196.075	225.709	216.299	195.761	173.863	187.683	240.365	
89	179.787	189.731	186.074	187.683	187.683	199.054	221.143	240.365	173.863	153.871	174.779	240.365	
90	224.491	218.619	178.906	240.365	240.365	240.365	173.863	219.889	173.863	180.619	185.645	240.365	
91	233.275	218.619	175.92	185.645	201.145	203.058	173.674	240.365	228.503	153.669	192.916	240.365	
92	183.723	185.193	192.916	214.931	195.017	205.709	240.365	201.145	240.365	193.424	153.89	240.365	
93	240.365	214.931	214.931	193.424	166.46	170.568	211.987	179.999	226.742	161.802	157.728	240.365	
94	240.365	240.365	240.365	157.728	191.205	185.034	226.742	170.568	228.583	211.024	152.062	240.365	
95	184.636	170.568	196.016	223.443	240.365	205.098	240.365	152.062	227.996	192.673	182.674	240.365	
96	225.963	224.065	202.049	240.365	223.443	240.365	189.201	240.365	206.42	171.78	215.552	240.365	
97	219.274	240.307	212.792	198.385	240.365	220.344	240.365	223.443	240.365	169.186	140.108	240.365	
98	212.741	202.049	224.065	140.615	240.365	223.316	223.443	240.365	228.641	167.588	180.779	240.365	
99	240.365	212.741	240.365	240.307	224.065	240.365	173.395	205.238	188.985	154.394	142.031	240.365	
100	173.395	205.709	159.768	212.348	163.696	163.537	205.229	205.238	205.229	174.869	175.349	240.365	
101	158.273	205.229	160.812	126.543	125.467	169.963	230.466	195.901	234.16	210.989	158.455	240.365	
102	149.522	186.261	167.488	222.435	160.95	234.16	210.989	168.661	186.116	199.412	151.267	240.365	
103	186.358	149.522	162.691	193.102	232.365	176.293	167.772	186.435	160.288	198.263	169.296	240.365	
104	179.384	160.116	194.625	169.798	193.102	188.92	221.413	180.523	190.476	167.851	203.207	240.365	
105	195.213	216.049	205.344	190.476	221.413	176.347	195.017	203.207	228.641	212.068	196.002	240.365	
106	221.166	195.213	228.641	195.017	216.049	174.153	203.207	176.347	191.586	160.548	187.807	240.365	
107	191.586	221.166	191.307	203.207	233.275	168.329	175.033	211.605	159.531	153.589	174.095	240.365	
108	168.194	220.872	181.84	174.095	187.693	226.408	140.591	223.443	172.912	138.818	170.071	240.365	
109	138.818	168.288	176.716	240.365	174.489	160.151	175.69	223.443	195.711	170.122	165.933	240.365	
110	170.122	240.365	163.923	190.443	223.443	183.02	165.818	240.365	192.831	158.099	156.204	240.365	
111	175.943	172.674	163.923	175.968	223.443	187.79	195.562	201.145	196.572	189.864	154.448	240.365	
112	195.562	199.545	166.752	201.145	163.923	177.109	205.098	223.443	223.443	159.63	207.782	240.365	
113	223.443	220.053	227.65	213.269	163.923	188.971	186.653	223.443	195.877	178.139	197.392	240.365	
114	197.392	131.136	151.521	160.47	151.122	157.931	240.365	195.877	231.18	160.924	171	240.365	
115	240.365	186.614	228.641	223.136	203.207	182.862	231.18	240.365	240.365	181.56	170.805	240.365	
116	228.641	240.365	167.772	171.317	205.098	235.799	240.365	240.365	240.365	176.951	186.55	240.365	
117	240.365	167.772	231.18	213.713	228.711	169.383	240.365	226.742	240.365	163.104	169.563	240.365	
118	228.711	190.453	229.528	123.695	216.85	210.018	240.365	240.365	240.365	160.693	181.672	240.365	
119	206.719	180.674	176.242	227.63	232.068	240.365	240.365	240.365	240.365	155.924	205.411	240.365	
120	205.098	206.719	167.772	240.365	240.365	240.365	220.872	205.411	176.708	156.524	131.853	240.365	
121	205.411	164.165	205.411	240.365	185.185	167.772	240.365	240.365	240.365	191.121	165.423	240.365	
122	185.185	211.154	195.877	223.443	240.365	205.098	171.485	240.365	240.365	181.843	169.305	240.365	
123	240.365	231.18	205.098	181.843	188.243	193.433	240.365	240.365	240.365	208.604	165.338	240.365	
124	177.678	240.365	170.825	240.365	231.18	240.365	208.296	167.772	142.711	183.815	205.13	240.365	
125	240.365	188.985	129.35	205.13	240.365	158.818	192.567	221.962	163.788	149.916	170.875	240.365	
126	192.567	174.583	179.576	221.962	184.636	240.365	170.21	240.365	175.231	182.061	162.042	240.365	
127	184.636	196.016	174.583	240.365	228.503	240.365	162.042	240.365	143.389	181.993	182.617	240.365	
128	228.503	240.365	228.503	240.365	240.365	240.365	240.365	173.387	240.365	155.202	194.264	240.365	
129	240.365	225.963	228.503	240.365	240.365	240.365	240.365	240.365	240.365	176.175	133.068	240.365	
130	174.276	131.277	181.058	240.365	225.963	212.741	240.365	240.365	240.365	179.579	125.336	240.365	
131	240.365	225.963	240.307	240.365	240.365	240.365	191.541	210.366	240.365	168.096	181.061	240.365	
132	240.307	240.365	240.307	240.365	240.365	240.365	240.365	240.365	240.365	166.09	163.096	240.365	
133	240.365	212.741	240.307	240.365	240.365	240.365	240.365	240.365	240.365	164.995	170.768	240.365	
134	240.365	240.365	240.365	221.962	202.049	240.307	240.365	240.365	240.365	173.638	152.487	240.365	
135	240.365	240.365	240.365	179.774	154.251	193.622	240.365	240.365	240.365	186.79	190.819	240.365	
136	240.365	240.365	240.365	190.819	224.781	194.105	162.8	205.709	164.735	185.789	174.609	240.365	
137	162.8	240.365	185.398	224.781	240.365	224.781	240.365	205.709	214.931	144.332	165.957	240.365	
138	231.614	203.874	240.365	164.396	154.968	149.506	240.365	240.365	214.931	202.128	178.52	240.365	
139	187.58	220.321	157.068	240.365	240.365	240.365	240.365	214.931	205.709	159.717	163.495	240.365	
140	175.111	220.321	154.251	240.365	240.365	240.365	240.365	240.365	240.365	163.189	196.841	240.365	
141	240.365	240.365	240.365	189.777	240.365	166.765	195.301	196.841	156.568	176.69	184.435	240.365	
142	240.365	240.365	240.365	240.365	240.365	240.365	208.211	160.908	156.568	147.949	209.886	240.365	
143	240.365	240.365	240.365	218.903	240.365	208.296	240.365	240.365	240.365	144.918	187.115	240.365	
144	240.365	240.365	240.365	240.365	240.365	240.365	187.115	182.279	187.115	187.579	195.107	240.365	
145	240.365	240.365	240.365	190.764	233.51	192.244	200.737	181.103	190.86	162.122	163.434	240.365	
146	240.365	240.365	240.365	192.244	173.04	178.489	194.105	151.577	194.105	177.811	176.713	240.365	
147	167.588	178.001	160.164	194.105	240.365	233.675	220.344	233.675	219.274	176.111	158.842	240.365	
148	191.565	221.962	190.196	240.365	222.242	224.781	158.842	222.382	197.688	166.412	174.342	240.365	
149	158.842	200.713	158.842	224.781	178.489	240.365	216.909	219.758	222.242	162.273	181.984	240.365	
150	192.295	200.692	156.123	222.242	224.781	240.365	154.319	233.675	158.046	181.31	175.121	240.365	
151	181.31	178.133	185.754	175.121	227.01	175.121	220.344	215.815	224.781	144.99	217.449	240.365	
152	185.754	181.31	176.656	240.365	215.815	240.365	224.781	178.489	206.593	144.2	179.467	240.365	
153	206.593	240.365	222.242	179.085	181.672	172.943	195.901	240.365	240.365	176.418	198.536	240.365	
154	240.365	240.365	240.365	158.247	236.401	225.651	151.175	229.528	161.358	169.087	148.383	240.365	
155	229.528	232.068	229.528	208.296	240.365	208.296	208.296	235.74	208.296	140.837	168.912	240.365	
156	240.365	229.528	240.365	233.675	235.74	202.049	159.76	183.523	157.092	132.56	200.263	240.365	
157	233.675	240.365	191.565	240.365	229.528	229.528	158.829	159.76	169.534	181.031	169.623	240.365	
158	240.365	233.675	191.565	171.024	169.623	172.054	169.534	205.229	175.566	159.024	177.532	240.365	
159	177.532	240.365	183.961	175.566	216.958	233.675	236.401	161.056	174.17	150.525	181.083	240.365	
160	236.401	240.365	233.675	201.265	216.958	216.958	233.675	175.653	146.188	182.662	213.274	240.365	
161	240.365	240.365	240.365	216.958	233.675	216.958	216.958	206.362	216.958	210.989	208.486	240.365	
162	206.362	240.365	209.088	174.258	233.675	198.396	200.017	161.737	205.312	177.103	169.383	240.365	
163	233.275	177.604	203.874	160.26	177.103	185.193	161.737	156.39	174.547	175.033	177.036	240.365	
164	240.365	195.017	240.365	165.152	188.144	218.75	188.503	175.21	150.013	192.386	163.509	240.365	
165	240.365	240.365	240.365	197.582	202.432	208.661	152.157	156.408	154.278	145.42	155.054	240.365	
166	216.958	228.711	227.63	202.432	186.846	210.366	225.963	159.928	137.411	169.949	155.365	240.365	
167	240.365	227.63	232.068	173.04	173.04	228.711	182.951	164.942	165.346	179.047	183.431	240.365	
168	193.295	232.068	225.565	240.365	190.453	232.068	195.56	194.392	154.236	154.236	155.074	240.365	
169	240.365	232.068	229.528	232.068	229.528	240.365	155.074	196.096	167.742	222.435	181.493	240.365	
170	227.63	232.068	240.365	190.453	229.528	190.453	178.729	229.528	227.062	171.828	162.846	240.365	
171	171.828	232.068	219.526	232.068	173.04	229.528	172.464	163.697	162.846	170.875	143.027	240.365	
172	166.263	194.783	161.021	240.365	190.453	232.068	190.206	172.464	171.885	161.178	187.777	240.365	
173	189.826	155.907	178.661	169.27	232.068	173.292	161.178	201.145	184.636	171.039	162.827	240.365	
174	184.636	232.068	161.178	201.145	201.145	227.63	185.789	168.769	191.489	175.461	185.222	240.365	
175	211.81	162.274	197.792	194.673	161.747	166.257	212.741	176.046	203.174	168.878	166.412	240.365	
176	178.176	139.497	194.946	182.628	197.792	176.625	166.308	240.365	152.161	202.024	174.186	240.365	
177	240.365	194.028	145.299	222.242	176.625	240.365	174.186	169.316	134.767	168.886	175.713	240.365	
178	240.365	240.365	240.365	168.809	240.365	156.74	154.641	168.886	146.421	191.993	186.449	240.365	
179	197.485	173.04	197.387	240.365	240.365	240.365	176.474	213.019	197.506	161.802	176.631	240.365	
180	240.365	240.365	240.365	221.962	240.365	198.504	240.365	177.377	188.307	193.592	175.687	240.365	
181	240.365	240.365	240.365	210.366	228.159	240.365	223.443	170.551	153.704	160.34	179.157	240.365	
182	216.849	228.159	158.639	188.374	160.95	240.365	218.584	205.098	161.73	171.236	197.704	240.365	
183	240.365	228.159	161.178	197.704	240.365	180.224	161.73	220.199	222.435	162.136	173.276	240.365	
184	234.16	195.877	195.901	161.73	161.178	177.145	240.365	240.365	240.365	149.14	170.235	240.365	
185	240.365	159.477	177.604	170.235	158.973	183.022	240.365	240.365	240.365	193.664	179.174	240.365	
186	177.604	177.604	240.365	173.04	183.022	229.528	240.365	240.365	240.365	164.728	159.256	240.365	
187	240.365	240.365	240.365	141.677	158.639	166.098	240.365	240.365	240.365	152.679	189.03	240.365	
188	206.443	184.636	240.365	240.365	240.365	240.365	240.365	240.365	240.365	155.057	176.553	240.365	
189	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	186.523	186.211	240.365	
190	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	173.956	172.6	240.365	
191	240.365	240.365	240.365	173.077	157.694	228.711	240.365	240.365	240.365	151.955	168.023	240.365	
192	184.181	186.743	166.703	240.365	240.365	240.365	226.742	168.023	184.636	176.853	167.912	240.365	
193	169.288	196.09	171.571	226.742	240.365	226.742	167.912	240.365	215.815	186.344	154.348	240.365	
194	240.365	196.09	193.355	215.815	192.971	215.815	240.365	240.365	240.365	158.354	195.2	240.365	
195	145.778	210.126	171.74	240.365	240.365	240.365	240.365	240.365	240.365	188.206	135.245	240.365	
196	240.365	240.365	240.365	188.206	157.216	172.452	240.365	240.365	240.365	145.8	164.036	240.365	
197	240.365	240.365	240.365	240.365	240.365	240.365	145.408	155.176	159.49	180.819	186.129	240.365	
198	240.365	240.365	240.365	180.819	231.827	227.501	240.365	167.959	128.441	164.702	165.525	240.365	
199	227.501	225.565	235.799	176.77	171.186	203.897	190.294	164.702	171.356	159.295	159.354	240.365	
200	195.711	225.709	171.356	153.589	171.186	171.845	240.365	170.997	175.017	160.59	155.324	240.365	
201	240.365	225.709	225.709	240.365	166.758	190.425	175.017	190.91	175.017	173.055	185.08	240.365	
202	240.365	225.709	225.709	240.365	191.307	198.868	187.068	186.33	171.59	184.284	166.212	240.365	
203	225.963	240.365	218.874	181.745	183.219	184.284	204.047	188.57	188.426	216.211	176.376	240.365	
204	240.365	240.365	240.365	197.538	173.952	149.14	171.691	223.497	196.643	153.528	215.811	240.365	
205	240.365	240.365	240.365	240.365	240.365	240.365	158.823	163.295	130.938	141.856	197.332	240.365	
206	240.365	240.365	240.365	177.634	219.504	185.185	163.279	173.04	213.985	197.607	175.896	240.365	
207	240.365	240.365	240.365	193.595	204.661	149.627	240.365	200.207	195.236	157.546	177.549	240.365	
208	149.627	240.365	177.841	200.207	196.434	192.696	233.675	169.094	218.092	159.19	151.858	240.365	
209	175.539	197.532	188.275	236.401	235.799	225.709	220.215	169.094	213.654	165.795	192.68	240.365	
210	240.365	188.275	240.365	194.105	220.818	240.365	192.68	181.201	222.176	169.101	168.514	240.365	
211	222.176	225.709	226.742	184.514	163.411	198.906	191.684	199.592	184.41	219.889	148.944	240.365	
212	222.429	216.958	192.323	213.052	199.592	167.185	210.286	184.41	149.538	147.668	215.185	240.365	
213	240.365	186.258	193.355	212.344	191.565	181.029	147.668	148.63	156.723	171.445	181.655	240.365	
214	187.703	240.365	215.344	165.313	189.03	204.993	164.219	181.655	222.242	131.829	165.337	240.365	
215	240.365	240.365	240.365	222.242	215.344	205.518	193.235	188.269	152.269	193.55	156.622	240.365	
216	240.365	240.365	240.365	197.514	233.675	179.786	152.269	216.785	175.236	157.983	178.757	240.365	
217	216.785	240.365	233.275	240.365	158.567	178.831	178.757	169.541	174.009	174.539	153.705	240.365	
218	166.329	226.742	161.541	159.295	204.047	231.18	175.349	153.705	126.543	202.19	182.546	240.365	
219	161.181	240.365	172.674	175.349	125.467	210.018	176.77	240.365	206.115	138.436	177.444	240.365	
220	143.806	228.641	171.058	177.444	209.89	166.412	240.365	240.365	240.365	166.765	157.566	240.365	
221	240.365	139.095	179.153	240.365	240.365	240.365	157.566	163.696	183.279	219.504	196.92	240.365	
222	219.504	215.815	191.565	196.92	184.636	183.769	240.365	240.365	240.365	181.881	164.165	240.365	
223	240.365	240.365	240.365	183.289	191.398	156.622	163.28	240.365	165.585	166.683	146.558	240.365	
224	205.098	231.18	181.029	148.113	156.262	193.693	171.344	206.593	222.242	177.016	177.876	240.365	
225	152.385	205.098	156.911	205.098	231.18	240.365	191.565	167.396	222.242	167.19	166.757	240.365	
226	222.242	240.365	178.489	154.053	131.978	160.355	191.565	240.365	240.365	201.308	178.096	240.365	
227	240.365	222.242	222.242	176.705	168.329	181.398	203.207	240.365	226.742	190.49	161.021	240.365	
228	240.365	240.365	240.365	226.742	203.207	240.365	195.69	125.974	178.489	206.019	152.085	240.365	
229	178.489	206.593	234.16	240.365	240.365	240.365	195.883	211.976	148.1	186.701	172.086	240.365	
230	240.365	240.365	240.365	144.762	240.365	227.006	211.976	221.413	194.863	167.437	181.823	240.365	
231	240.365	240.365	240.365	167.437	217.587	200.863	240.365	240.365	240.365	188.234	169.811	240.365	
232	169.811	207.895	161.698	186.29	231.18	170.821	240.365	240.365	240.365	181.406	158.075	240.365	
233	240.365	240.365	240.365	240.365	240.365	240.365	181.406	160.614	181.406	176.027	192.117	240.365	
234	240.365	240.365	240.365	196.572	202.049	155.806	240.365	240.365	240.365	192.503	184.727	240.365	
235	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	215.527	176.854	240.365	
236	240.365	240.365	240.365	217.657	201.43	218.092	240.365	240.365	240.365	200.936	175.45	240.365	
237	240.365	240.365	240.365	240.365	240.365	240.365	240.365	219.504	178.489	168.19	176.789	240.365	
238	240.365	240.365	240.365	176.789	233.675	166.282	240.365	240.365	240.365	200.928	193.951	240.365	
239	240.365	194.105	233.675	166.282	240.365	240.365	240.365	240.365	240.365	157.705	201.705	240.365	
240	240.365	240.365	240.365	240.365	225.709	240.365	171.881	206.593	201.705	186.535	135.245	240.365	
241	240.365	240.365	240.365	240.365	225.709	225.709	182.097	195.999	186.673	174.609	176.247	240.365	
242	240.365	240.365	240.365	163.982	214.931	168.329	162.204	164.544	149.823	193.573	159.531	240.365	
243	189.11	240.365	200.663	164.544	240.365	170.798	224.281	172.943	240.365	154.831	155.648	240.365	
244	240.365	240.365	240.365	240.365	224.281	233.675	185.306	171.356	224.781	168.886	164.559	240.365	
245	240.365	240.365	240.365	233.675	224.281	233.275	185.306	224.781	194.783	139.913	198.369	240.365	
246	224.781	178.489	224.781	213.236	185.185	201.616	240.365	194.783	240.365	201.136	168.817	240.365	
247	195.901	206.593	222.242	206.593	178.489	178.489	165.555	171.002	168.817	233.51	189.852	240.365	
248	189.852	182.545	194.29	240.365	234.16	234.16	233.51	178.489	224.541	166.508	191.943	240.365	
249	224.541	194.29	183.598	240.365	240.365	240.365	171.633	170.281	224.781	156.928	194.613	240.365	
250	178.489	240.365	187.882	224.781	224.781	206.593	170.281	176.293	206.593	215.64	167.067	240.365	
251	224.781	222.242	206.593	222.242	186.507	195.901	153.841	240.365	225.963	144.361	189.421	240.365	
252	206.593	222.242	220.344	191.96	206.593	170.82	240.365	222.242	178.489	149.506	153.476	240.365	
253	224.781	222.242	240.365	206.593	220.344	206.593	240.365	215.815	240.365	188.692	197.443	240.365	
254	186.751	210.731	236.401	240.365	240.365	240.365	220.344	234.16	206.593	126.523	169.714	240.365	
255	211.628	186.751	240.365	240.365	240.365	240.365	234.16	220.344	234.16	145.188	147.111	240.365	
256	240.365	240.365	240.365	220.344	240.365	220.344	144.681	211.592	168.205	170.019	194.862	240.365	
257	211.592	240.365	202.987	240.365	240.365	195.901	240.365	240.365	240.365	160.437	174.975	240.365	
258	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	153.33	163.511	240.365	
259	240.365	240.365	240.365	240.365	240.365	240.365	153.33	170.551	221.962	152.505	184.17	240.365	
260	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	207.556	139.92	240.365	
261	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	240.365	158.947	168.307	240.365	
262	240.365	240.365	240.365	156.217	143.463	158.947	240.365	240.365	240.365	174.33	183.658	240.365	
263	187.363	221.962	152.157	231.614	164.334	191.969	240.365	240.365	240.365	151.541	159.931	240.365	
264	143.4	179.415	215.314	229.528	152.157	218.974	240.365	240.365	240.365	151.725	171.061	240.365	
265	240.365	229.528	240.365	162.55	240.365	222.242	240.365	240.365	240.365	201.293	177.753	240.365	
266	240.365	229.528	173.04	189.645	215.591	129.887	157.816	213.269	156.74	186.211	173.727	240.365	
267	173.04	240.365	201.145	213.269	215.591	213.269	162.132	156.74	163.035	164.863	210.286	240.365	
268	164.863	173.04	171.317	179.068	213.269	211.677	240.365	213.269	193.355	161.826	177.532	240.365	
269	188.378	200.185	150.28	175.943	240.365	193.355	193.355	240.365	213.052	145.126	142.499	240.365	
270	184.636	203.034	195.06	193.355	175.943	193.355	213.052	240.365	204.047	164.709	140.608	240.365	
271	157.056	203.034	194.725	240.365	215.591	240.365	213.052	213.052	213.052	192.2	207.162	240.365	
272	189.645	202.758	195.901	240.365	195.901	218.974	187.458	226.742	208.296	161.181	199.341	240.365	
273	240.365	240.365	240.365	208.296	240.365	189.614	161.181	226.742	162.132	176.488	182.54	240.365	
